//Preset2;178.4333
//Preset1;218.2945
//Preset2;219.761
//Preset3;220.6608
//Preset4;223.1266
//Preset3;224.2932
//Preset4;224.6931
//Preset3;225.193
//Preset4;225.7263
//Preset5;226.4595
//Preset6;228.126
//Preset2;230.0591
Kidney;Color;RGBA(0.173, 0.627, 0.173, 1.000);266.3528
Kidney;Color;RGBA(0.839, 0.153, 0.157, 1.000);267.5526
Kidney;Color;RGBA(0.580, 0.404, 0.741, 1.000);268.3525
Kidney;Color;RGBA(0.549, 0.337, 0.294, 1.000);270.0213
Kidney;Color;RGBA(0.580, 0.404, 0.741, 1.000);270.9212
Kidney;Color;RGBA(0.549, 0.337, 0.294, 1.000);274.154
Kidney;Color;RGBA(0.890, 0.467, 0.761, 1.000);274.8206
Kidney;Color;RGBA(0.498, 0.498, 0.498, 1.000);275.5871
Kidney;Color;RGBA(0.737, 0.741, 0.133, 1.000);276.287
Kidney;Color;RGBA(0.090, 0.745, 0.812, 1.000);276.7536
Kidney;Color;RGBA(0.549, 0.337, 0.294, 1.000);277.4868
Kidney;Color;RGBA(0.580, 0.404, 0.741, 1.000);288.9183
Kidney;Color;RGBA(0.839, 0.153, 0.157, 1.000);290.4847
Kidney;Color;RGBA(0.173, 0.627, 0.173, 1.000);296.9503
Kidney;Color;RGBA(1.000, 0.498, 0.055, 1.000);298.1168
Kidney;Color;RGBA(0.122, 0.467, 0.706, 1.000);298.95
Kidney;Color;RGBA(0.839, 0.153, 0.157, 1.000);300.0498
Tumor;Color;RGBA(0.839, 0.153, 0.157, 1.000);315.5799
Tumor;Color;RGBA(0.122, 0.467, 0.706, 1.000);317.1797
Tumor;Color;RGBA(0.737, 0.741, 0.133, 1.000);318.5462
Tumor;Color;RGBA(0.498, 0.498, 0.498, 1.000);320.446
Tumor;Color;RGBA(0.890, 0.467, 0.761, 1.000);320.9456
Tumor;Color;RGBA(0.580, 0.404, 0.741, 1.000);322.0453
Tumor;Color;RGBA(0.737, 0.741, 0.133, 1.000);322.8785
Tumor;Color;RGBA(0.090, 0.745, 0.812, 1.000);323.3784
Tumor;Color;RGBA(0.737, 0.741, 0.133, 1.000);324.3449
\Submit;335.9095
//Preset3;343.867
//Preset4;350.9327
//Preset3;352.1654
//Preset3;355.5313
